doc_id,source,category,file_path,file_name,status,priority,folder,pilot_status
msc_msc_msc_111_inf_12_current_status_of_mass_technological_development_project_and_regulatory_framework_in_japan_japan_b0f4646c,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.12 - Current Status of MASS Technological Development Project and Regulatory Framework in Japan (Japan).pdf,MSC 111-INF.12 - Current Status of MASS Technological Development Project and Regulatory Framework in Japan (Japan).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_13_information_regarding_submarine_cable_damage_the_nautical_institute_an_178e53c2,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.13 - Information regarding submarine cable damage (the Nautical Institute an...).pdf,MSC 111-INF.13 - Information regarding submarine cable damage (the Nautical Institute an...).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_14_updated_information_on_requesting_insurance_information_european_commission_6a5b7a4d,MSC,REQUIREMENT,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.14 - Updated information on requesting insurance information (European Commission).pdf,MSC 111-INF.14 - Updated information on requesting insurance information (European Commission).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_15_information_on_imo_imli_wmu_partnership_funded_by_the_lloyd_s_register_foundation_secretariat_52318e77,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.15 - Information on IMO-IMLI-WMU partnership funded by The Lloyd's Register Foundation (Secretariat).pdf,MSC 111-INF.15 - Information on IMO-IMLI-WMU partnership funded by The Lloyd's Register Foundation (Secretariat).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_16_proposal_to_incorporate_new_training_for_ships_operating_in_polar_waters_on_polar_code_tra_argentina_brazil_malays_429eb84e,MSC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.16 - Proposal to incorporate new training for ships operating in polar waters on Polar Code tra... (Argentina, Brazil, Malays...).pdf","MSC 111-INF.16 - Proposal to incorporate new training for ships operating in polar waters on Polar Code tra... (Argentina, Brazil, Malays...).pdf",pending,3,MSC,pending
msc_msc_msc_111_inf_17_information_on_ai_based_shipboard_maintenance_support_technologies_in_the_context_of_marit_republic_of_korea_0cef3205,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.17 - Information on AI-based shipboard maintenance support technologies in the context of marit... (Republic of Korea).pdf,MSC 111-INF.17 - Information on AI-based shipboard maintenance support technologies in the context of marit... (Republic of Korea).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_2_goal_based_ship_construction_standards_outcome_of_the_third_gbs_workshop_secretariat_ecc70f13,MSC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.2 - Goal-based ship construction standards - Outcome of the third GBS Workshop (Secretariat).pdf,MSC 111-INF.2 - Goal-based ship construction standards - Outcome of the third GBS Workshop (Secretariat).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_3_survey_analysis_and_updated_lrit_system_data_brazil_23356b3f,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.3 - Survey analysis and updated LRIT system data (Brazil).pdf,MSC 111-INF.3 - Survey analysis and updated LRIT system data (Brazil).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_4_draft_revised_imoilounece_code_of_practice_for_packing_of_cargo_transport_units_ctu_code_secretariat_3d8d3417,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.4 - Draft Revised IMOILOUNECE Code of Practice for Packing of Cargo Transport Units (CTU Code) (Secretariat).pdf,MSC 111-INF.4 - Draft Revised IMOILOUNECE Code of Practice for Packing of Cargo Transport Units (CTU Code) (Secretariat).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_5_update_on_the_progress_report_of_the_regional_cooperation_agreement_on_combating_piracy_an_recaap_isc_6f14550a,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.5 - Update on the progress report of the Regional Cooperation Agreement on Combating Piracy an... (ReCAAP ISC).pdf,MSC 111-INF.5 - Update on the progress report of the Regional Cooperation Agreement on Combating Piracy an... (ReCAAP ISC).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_6_ongoing_shortage_of_semiconductor_based_components_for_marine_electronic_equipment_cirm_12ffc9f3,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.6 - Ongoing shortage of semiconductor-based components for marine electronic equipment (CIRM).pdf,MSC 111-INF.6 - Ongoing shortage of semiconductor-based components for marine electronic equipment (CIRM).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_7_outcomes_of_coast_guard_fora_2025_plenary_conferences_italy_37719f6e,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.7 - Outcomes of Coast Guard Fora 2025 Plenary Conferences (Italy).pdf,MSC 111-INF.7 - Outcomes of Coast Guard Fora 2025 Plenary Conferences (Italy).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_8_issuance_of_factual_statements_to_12_iacs_members_by_the_international_quality_assessment_secretariat_e78f42b4,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.8 - Issuance of Factual Statements to 12 IACS members by the International Quality Assessment... (Secretariat).pdf,MSC 111-INF.8 - Issuance of Factual Statements to 12 IACS members by the International Quality Assessment... (Secretariat).pdf,pending,3,MSC,pending
msc_msc_msc_111_inf_9_consequential_amendments_to_the_code_of_safety_for_fishermen_and_fishing_vessels_2005_co_secretariat_7f9268e3,MSC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-INF.9 - Consequential amendments to the Code of Safety for Fishermen and Fishing Vessels, 2005, co... (Secretariat).pdf","MSC 111-INF.9 - Consequential amendments to the Code of Safety for Fishermen and Fishing Vessels, 2005, co... (Secretariat).pdf",pending,3,MSC,pending
msc_msc_msc_111_wp_7_substantive_items_for_inclusion_in_the_agendas_for_msc_112_and_msc_113_secretariat_d3c0b223,MSC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MSC/MSC 111-WP.7 - Substantive items for inclusion in the agendas for MSC 112 and MSC 113 (Secretariat).pdf,MSC 111-WP.7 - Substantive items for inclusion in the agendas for MSC 112 and MSC 113 (Secretariat).pdf,pending,3,MSC,pending
