doc_id,source,category,file_path,file_name,status,priority
mepc_mepc_mepc_84_4_4_addressing_operational_challenges_in_challenging_water_quality_proposed_amendments_to_reso_marshall_islands_interta_7f1d1e30,MEPC,GENERAL,"data/raw_pdfs/MEPC/MEPC 84-4-4 - Addressing operational challenges in challenging water quality proposed amendments to reso... (Marshall Islands, INTERTA...).pdf","MEPC 84-4-4 - Addressing operational challenges in challenging water quality proposed amendments to reso... (Marshall Islands, INTERTA...).pdf",pending,3
dnv_dnv_class_2026_04_dnv_cg_0550_a5138b95,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0550.pdf,DNV-CG-0550.pdf,pending,3
kr_kr_rules_2021_56bff922,KR,GENERAL,data/raw_pdfs/KR Rules/통합 소프트웨어 프로세스 관리 지침_2021.pdf,통합 소프트웨어 프로세스 관리 지침_2021.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0508_0819d4fd,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0508.pdf,DNV-CG-0508.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e403_bb793aee,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-E403.pdf,DNV-OS-E403.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0485_5737bee3,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0485.pdf,DNV-CP-0485.pdf,pending,3
kr_kr_rules_2018_5852ebea,KR,GENERAL,data/raw_pdfs/KR Rules/부유식 액화천연가스 벙커링 터미널 지침_2018.pdf,부유식 액화천연가스 벙커링 터미널 지침_2018.pdf,pending,3
kr_kr_rules_2025_a4566a9f,KR,GENERAL,data/raw_pdfs/KR Rules/선박 및 시스템의 사이버복원력 지침_2025.pdf,선박 및 시스템의 사이버복원력 지침_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0144_b6c7bc6a,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0144.pdf,DNV-CP-0144.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0106_ceab7dc7,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0106.pdf,DNV-CP-0106.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0211_4013dcab,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0211.pdf,DNV-CP-0211.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0424_38e00a7f,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0424.pdf,DNV-CP-0424.pdf,pending,3
kr_kr_rules_2025_eb3fab6e,KR,GENERAL,data/raw_pdfs/KR Rules/강재부선 규칙_2025.pdf,강재부선 규칙_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0099_7b2316f2,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0099.pdf,DNV-CP-0099.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0094_f906152e,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0094.pdf,DNV-CP-0094.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0095_ca7c00c7,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0095.pdf,DNV-CP-0095.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0044_4f0b2c5e,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0044.pdf,DNV-CG-0044.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0339_bf9a037e,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0339.pdf,DNV-CG-0339.pdf,pending,3
msc_msc_msc_111_19_4_proposal_for_a_new_output_to_revise_msc_mepc_3circ_4rev_1_bahamas_canada_marshall_685fc745,MSC,GENERAL,"data/raw_pdfs/MSC/MSC 111-19-4 - Proposal for a new output to revise MSC-MEPC.3Circ.4Rev.1 (Bahamas, Canada, Marshall...).pdf","MSC 111-19-4 - Proposal for a new output to revise MSC-MEPC.3Circ.4Rev.1 (Bahamas, Canada, Marshall...).pdf",pending,3
msc_msc_msc_111_5_3_proposed_base_text_for_the_mass_working_group_secretariat_b447bf96,MSC,GENERAL,data/raw_pdfs/MSC/MSC 111-5-3 - Proposed base text for the MASS Working Group (Secretariat).pdf,MSC 111-5-3 - Proposed base text for the MASS Working Group (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0100_56e785cd,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0100.pdf,DNV-CP-0100.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0403_f3d7f158,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0403.pdf,DNV-CP-0403.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0434_c3c46c41,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0434.pdf,DNV-CP-0434.pdf,pending,3
kr_kr_rules_2024_06589ada,KR,GENERAL,data/raw_pdfs/KR Rules/이동식 해양구조물 규칙_2024.pdf,이동식 해양구조물 규칙_2024.pdf,pending,3
msc_msc_msc_111_5_2_editorial_revision_of_the_draft_mass_code_chair_and_the_secretariat_e5e4ade3,MSC,GENERAL,data/raw_pdfs/MSC/MSC 111-5-2 - Editorial revision of the draft MASS Code (Chair and the Secretariat).pdf,MSC 111-5-2 - Editorial revision of the draft MASS Code (Chair and the Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0467_a6326715,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0467.pdf,DNV-CP-0467.pdf,pending,3
mepc_mepc_mepc_84_inf_34_information_on_bwms_type_approval_testing_data_to_support_bwms_code_amendments_via_the_bwm_bema_60c81780,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.34 - Information on BWMS type approval testing data to support BWMS Code amendments via the BWM... (BEMA).pdf,MEPC 84-INF.34 - Information on BWMS type approval testing data to support BWMS Code amendments via the BWM... (BEMA).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0704_815e033e,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0704.pdf,DNV-CP-0704.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0092_2f1e0175,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0092.pdf,DNV-CP-0092.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0086_5f8c4744,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0086.pdf,DNV-CP-0086.pdf,pending,3
msc_msc_msc_111_3_amendments_to_the_1974_solas_convention_and_associated_instruments_secretariat_c0188088,MSC,RULES,data/raw_pdfs/MSC/MSC 111-3 - Amendments to the 1974 SOLAS Convention and associated instruments (Secretariat).pdf,MSC 111-3 - Amendments to the 1974 SOLAS Convention and associated instruments (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0186_be9c0a1f,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0186.pdf,DNV-CP-0186.pdf,pending,3
mepc_mepc_mepc_84_6_5_the_impact_of_adverse_weather_on_fuel_consumption_and_cii_rating_cook_islands_india_mala_46c88bab,MEPC,GENERAL,"data/raw_pdfs/MEPC/MEPC 84-6-5 - The impact of adverse weather on fuel consumption and CII rating (Cook Islands, India, Mala...).pdf","MEPC 84-6-5 - The impact of adverse weather on fuel consumption and CII rating (Cook Islands, India, Mala...).pdf",pending,3
dnv_dnv_class_2026_04_dnv_cp_0084_745b69ee,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0084.pdf,DNV-CP-0084.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0004_181c8006,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0004.pdf,DNV-CG-0004.pdf,pending,3
kr_kr_rules_2020_6888f398,KR,GENERAL,data/raw_pdfs/KR Rules/스프링잉을 고려한 피로강도 평가 지침_2020.pdf,스프링잉을 고려한 피로강도 평가 지침_2020.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0166_0bc2b0a9,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-SI-0166.pdf,DNV-SI-0166.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0594_97b30edc,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0594.pdf,DNV-CG-0594.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0072_a4db9350,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0072.pdf,DNV-CP-0072.pdf,pending,3
msc_msc_msc_111_5_5_comments_for_consideration_in_the_finalization_of_the_mass_code_spain_united_arab_emirat_2889623c,MSC,GENERAL,"data/raw_pdfs/MSC/MSC 111-5-5 - Comments for consideration in the finalization of the MASS Code (Spain, United Arab Emirat...).pdf","MSC 111-5-5 - Comments for consideration in the finalization of the MASS Code (Spain, United Arab Emirat...).pdf",pending,3
dnv_dnv_class_2026_04_dnv_cp_0070_4dfc1495,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0070.pdf,DNV-CP-0070.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_a201_49329b68,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-A201.pdf,DNV-OS-A201.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0174_a01be6ad,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0174.pdf,DNV-CP-0174.pdf,pending,3
mepc_mepc_mepc_84_4_2_report_of_the_correspondence_group_on_review_of_the_bwm_convention_australia_151c26b2,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-4-2 - Report of the Correspondence Group on Review of the BWM Convention (Australia).pdf,MEPC 84-4-2 - Report of the Correspondence Group on Review of the BWM Convention (Australia).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0162_5f6cf5bc,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0162.pdf,DNV-CG-0162.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0208_674e0076,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0208.pdf,DNV-CP-0208.pdf,pending,3
kr_kr_rules_2019_38118f87,KR,GENERAL,data/raw_pdfs/KR Rules/부유식 액화가스 생산구조물 지침_2019.pdf,부유식 액화가스 생산구조물 지침_2019.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0093_d22b28e7,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0093.pdf,DNV-CP-0093.pdf,pending,3
kr_kr_rules_2024_4837f8bd,KR,GENERAL,data/raw_pdfs/KR Rules/선박의 방사 소음 지침_2024.pdf,선박의 방사 소음 지침_2024.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0240_9aa073dd,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0240.pdf,DNV-CG-0240.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0294_98c052f5,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0294.pdf,DNV-RU-OU-0294.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0291_8911b3fe,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0291.pdf,DNV-CP-0291.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt1_e9ac8fb7,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt1.pdf,DNV-RU-NAV-Pt1.pdf,pending,3
kr_kr_rules_2023_859b28c9,KR,GENERAL,data/raw_pdfs/KR Rules/부유식 생산구조물 지침_2023.pdf,부유식 생산구조물 지침_2023.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d203_75022f00,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-D203.pdf,DNV-OS-D203.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt1_e4fcc6e6,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt1.pdf,DNV-RU-INV-Pt1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0243_b740fbbf,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0243.pdf,DNV-CP-0243.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0557_93ef3b83,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0557.pdf,DNV-CG-0557.pdf,pending,3
msc_msc_msc_111_3_2_amendments_to_the_international_maritime_dangerous_goods_imdg_code_secretariat_d45b2dea,MSC,GENERAL,data/raw_pdfs/MSC/MSC 111-3-2 - Amendments to the International Maritime Dangerous Goods (IMDG) Code (Secretariat).pdf,MSC 111-3-2 - Amendments to the International Maritime Dangerous Goods (IMDG) Code (Secretariat).pdf,pending,3
msc_msc_msc_111_wp_1_draft_report_of_the_maritime_safety_committee_on_its_111th_session_secretariat_41937f9f,MSC,GENERAL,data/raw_pdfs/MSC/MSC 111-WP.1 - Draft Report Of The Maritime Safety Committee On Its 111Th Session (Secretariat).pdf,MSC 111-WP.1 - Draft Report Of The Maritime Safety Committee On Its 111Th Session (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0187_1b862cd5,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0187.pdf,DNV-CP-0187.pdf,pending,3
kr_kr_rules_2019_4651194a,KR,GENERAL,data/raw_pdfs/KR Rules/부유식 액화가스 재기화구조물 지침_2019.pdf,부유식 액화가스 재기화구조물 지침_2019.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e304_3d14aa6e,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-E304.pdf,DNV-OS-E304.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0210_3a4aff26,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0210.pdf,DNV-CP-0210.pdf,pending,3
kr_kr_rules_2023_bd4c15e4,KR,GENERAL,data/raw_pdfs/KR Rules/준설선 규칙_2023.pdf,준설선 규칙_2023.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0325_ce1055a5,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0325.pdf,DNV-CG-0325.pdf,pending,3
mepc_mepc_mepc_84_inf_16_information_on_the_type_approval_of_blueballast_ii_nk_o3_ballast_water_management_system_m_liberia_36e7a9c4,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.16 - Information on the type approval of BlueBallast II NK-O3 ballast water management system m... (Liberia).pdf,MEPC 84-INF.16 - Information on the type approval of BlueBallast II NK-O3 ballast water management system m... (Liberia).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0068_0ae1c87d,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0068.pdf,DNV-CP-0068.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt6_557ce16e,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt6.pdf,DNV-RU-YACHT-Pt6.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0571_bb9b7e3b,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0571.pdf,DNV-RU-OU-0571.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0138_32976fa7,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0138.pdf,DNV-CG-0138.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0375_65adb79b,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0375.pdf,DNV-RU-OU-0375.pdf,pending,3
mepc_mepc_mepc_84_4_3_report_of_the_forty_seventh_meeting_of_the_gesamp_ballast_water_working_group_secretariat_c9ea46af,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-4-3 - Report of the forty-seventh meeting of the GESAMP-Ballast Water Working Group (Secretariat).pdf,MEPC 84-4-3 - Report of the forty-seventh meeting of the GESAMP-Ballast Water Working Group (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0185_7f04983f,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0185.pdf,DNV-CP-0185.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0165_7ad1dcb3,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0165.pdf,DNV-CP-0165.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt1_e23f22e3,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt1.pdf,DNV-RU-YACHT-Pt1.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e401_aaa81135,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-E401.pdf,DNV-OS-E401.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_e302_3695e8f4,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-E302.pdf,DNV-OS-E302.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cp_0413_1e9fb249,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CP-0413.pdf,DNV-CP-0413.pdf,pending,3
mepc_mepc_mepc_84_inf_10_comparative_analysis_of_existing_funds_practices_secretariat_00931c9f,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.10 - Comparative analysis of existing funds practices (Secretariat).pdf,MEPC 84-INF.10 - Comparative analysis of existing funds practices (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0153_77fc28f9,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0153.pdf,DNV-CG-0153.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0503_60d73743,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0503.pdf,DNV-RU-OU-0503.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_a301_b650b90e,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-A301.pdf,DNV-OS-A301.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0172_22ba4c79,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0172.pdf,DNV-CG-0172.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c105_d585db67,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-C105.pdf,DNV-OS-C105.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_uwt_pt7_be8c9c4f,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-UWT-Pt7.pdf,DNV-RU-UWT-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0288_2efb58a4,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0288.pdf,DNV-CG-0288.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_fd_f24a6b59,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-FD.pdf,DNV-RU-FD.pdf,pending,3
mepc_mepc_mepc_84_4_application_for_final_approval_of_the_blue_ocean_shield_electrolytic_chlorination_bos_ec_denmark_7bd63cd8,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-4 - Application for Final Approval of the Blue Ocean Shield Electrolytic Chlorination(BOS EC)... (Denmark).pdf,MEPC 84-4 - Application for Final Approval of the Blue Ocean Shield Electrolytic Chlorination(BOS EC)... (Denmark).pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0512_f9919a86,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0512.pdf,DNV-RU-OU-0512.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c106_b034832a,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-C106.pdf,DNV-OS-C106.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0170_4e8affc9,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0170.pdf,DNV-CG-0170.pdf,pending,3
mepc_mepc_mepc_84_j_1_provisional_list_of_participants_secretariat_738c2e88,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-J-1 - Provisional List Of Participants (Secretariat).pdf,MEPC 84-J-1 - Provisional List Of Participants (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d202_0ed76610,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-D202.pdf,DNV-OS-D202.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0131_5272d102,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0131.pdf,DNV-CG-0131.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c104_6103d73c,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-C104.pdf,DNV-OS-C104.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt2_7cade500,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt2.pdf,DNV-RU-YACHT-Pt2.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt2_3c9103f7,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt2.pdf,DNV-RU-HSLC-Pt2.pdf,pending,3
mepc_mepc_mepc_84_7_15_report_of_the_second_meeting_of_gesamp_lca_working_group_secretariat_9c6713c8,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-7-15 - Report of the second meeting of GESAMP-LCA Working Group (Secretariat).pdf,MEPC 84-7-15 - Report of the second meeting of GESAMP-LCA Working Group (Secretariat).pdf,pending,3
kr_kr_rules_10_2025_2511c19b,KR,GENERAL,data/raw_pdfs/KR Rules/10편_2025.pdf,10편_2025.pdf,pending,3
mepc_mepc_mepc_84_6_6_report_of_the_correspondence_group_on_measurement_and_verification_of_non_co2ghg_emissions_norway_769c56d3,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-6-6 - Report of the Correspondence Group on Measurement and Verification of Non-CO2GHG Emissions... (Norway).pdf,MEPC 84-6-6 - Report of the Correspondence Group on Measurement and Verification of Non-CO2GHG Emissions... (Norway).pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_c301_4cc06d42,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-C301.pdf,DNV-OS-C301.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d301_3ab337c6,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-D301.pdf,DNV-OS-D301.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0580_010398b0,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0580.pdf,DNV-CG-0580.pdf,pending,3
dnv_dnv_class_2026_04_dnv_si_0364_c3a50163,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-SI-0364.pdf,DNV-SI-0364.pdf,pending,3
kr_kr_rules_frp_2020_d90e0b9c,KR,GENERAL,data/raw_pdfs/KR Rules/FRP선 규칙_2020.pdf,FRP선 규칙_2020.pdf,pending,3
kr_kr_rules_2025_6f9f069b,KR,GENERAL,data/raw_pdfs/KR Rules/선급부호 안내서_2025.pdf,선급부호 안내서_2025.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0104_330e4215,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0104.pdf,DNV-RU-OU-0104.pdf,pending,3
mepc_mepc_mepc_84_inf_2_eedi_database_review_of_status_of_technological_development_regulation_24_6_of_marpol_a_secretariat_29972229,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.2 - EEDI database - Review of status of technological development (Regulation 24.6 of MARPOL A... (Secretariat).pdf,MEPC 84-INF.2 - EEDI database - Review of status of technological development (Regulation 24.6 of MARPOL A... (Secretariat).pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt1_27c9e174,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt1.pdf,DNV-RU-HSLC-Pt1.pdf,pending,3
mepc_mepc_mepc_84_inf_2_add_1_eedi_database_review_of_status_of_technological_development_regulation_24_6_of_marpol_an_secretariat_d640f85c,MEPC,GENERAL,data/raw_pdfs/MEPC/MEPC 84-INF.2-Add.1 - EEDI database - Review of status of technological development(Regulation 24.6 of MARPOL An... (Secretariat).pdf,MEPC 84-INF.2-Add.1 - EEDI database - Review of status of technological development(Regulation 24.6 of MARPOL An... (Secretariat).pdf,pending,3
kr_kr_rules_2017_77388234,KR,GENERAL,data/raw_pdfs/KR Rules/액화천연가스 운반선 펌프타워 구조강도평가 지침_2017.pdf,액화천연가스 운반선 펌프타워 구조강도평가 지침_2017.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0564_2a1bee2d,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0564.pdf,DNV-CG-0564.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0182_818261f7,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0182.pdf,DNV-CG-0182.pdf,pending,3
kr_kr_rules_2023_da125df2,KR,GENERAL,data/raw_pdfs/KR Rules/이동식 해양굴착구조물 규칙_2023.pdf,이동식 해양굴착구조물 규칙_2023.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0197_4c29d4d7,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0197.pdf,DNV-CG-0197.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_inv_pt7_4f30f9f0,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-INV-Pt7.pdf,DNV-RU-INV-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0101_db542808,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0101.pdf,DNV-RU-OU-0101.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_nav_pt7_39075f14,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-NAV-Pt7.pdf,DNV-RU-NAV-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_yacht_pt7_4e5d2d7d,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-YACHT-Pt7.pdf,DNV-RU-YACHT-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_hslc_pt7_ef0241d9,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-HSLC-Pt7.pdf,DNV-RU-HSLC-Pt7.pdf,pending,3
dnv_dnv_class_2026_04_dnv_cg_0156_899de40c,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-CG-0156.pdf,DNV-CG-0156.pdf,pending,3
dnv_dnv_class_2026_04_dnv_ru_ou_0103_d36c5d60,DNV,RULES,data/raw_pdfs/dnv-class_2026-04/DNV-RU-OU-0103.pdf,DNV-RU-OU-0103.pdf,pending,3
dnv_dnv_class_2026_04_dnv_os_d101_29d3dfeb,DNV,GENERAL,data/raw_pdfs/dnv-class_2026-04/DNV-OS-D101.pdf,DNV-OS-D101.pdf,pending,3
