doc_id,source,category,file_path,file_name,status,priority,folder,pilot_status
mepc_mepc_mepc_84_6_12_proposed_amendments_to_resolution_mepc_402_83_china_33e46421,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-12 - Proposed amendments to resolution MEPC.402(83) (China).pdf,MEPC 84-6-12 - Proposed amendments to resolution MEPC.402(83) (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_13_ics_cii_data_collection_summary_of_2024_results_ics_d5350f89,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-13 - ICS CII data collection - summary of 2024 results (ICS).pdf,MEPC 84-6-13 - ICS CII data collection - summary of 2024 results (ICS).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_14_proposed_amendments_to_the_2022_guidelines_on_the_method_of_calculation_of_the_attained_en_iacs_fdf0333b,MEPC,GUIDE,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-14 - Proposed amendments to the 2022 Guidelines on the method of calculation of the attained En... (IACS).pdf,MEPC 84-6-14 - Proposed amendments to the 2022 Guidelines on the method of calculation of the attained En... (IACS).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_15_considerations_on_the_interaction_between_the_short_term_measureand_the_imo_net_zero_frame_rina_0844a49d,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-15 - Considerations on the interaction between the short-term measureand the IMO Net-Zero Frame... (RINA).pdf,MEPC 84-6-15 - Considerations on the interaction between the short-term measureand the IMO Net-Zero Frame... (RINA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_16_consideration_of_options_for_new_cii_metrics_through_the_use_of_the_imo_dcs_and_gfi_data_republic_of_korea_ea8b7ed3,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-16 - Consideration of options for new CII metrics through the use of the IMO DCS and GFI data (Republic of Korea).pdf,MEPC 84-6-16 - Consideration of options for new CII metrics through the use of the IMO DCS and GFI data (Republic of Korea).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_17_proposed_amendments_to_the_cii_guidelines_g1_and_the_2024_seemp_guidelines_to_prevent_uni_brazil_india_republic_o_79320d82,MEPC,GUIDE,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-17 - Proposed amendments to the CII Guidelines, G1 and the 2024 SEEMP Guidelines to prevent uni... (Brazil, India, Republic o...).pdf","MEPC 84-6-17 - Proposed amendments to the CII Guidelines, G1 and the 2024 SEEMP Guidelines to prevent uni... (Brazil, India, Republic o...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_6_18_definition_of_hybrid_propulsion_interferry_c995500b,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-18 - Definition of hybrid propulsion (INTERFERRY).pdf,MEPC 84-6-18 - Definition of hybrid propulsion (INTERFERRY).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_19_proposed_amendments_to_the_2024_guidelines_on_life_cycle_ghg_intensity_of_marine_fuels_20_euromot_2083295b,MEPC,GUIDE,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-19 - Proposed amendments to the 2024 Guidelines on life cycle GHG intensity of marine fuels (20... (EUROMOT).pdf,MEPC 84-6-19 - Proposed amendments to the 2024 Guidelines on life cycle GHG intensity of marine fuels (20... (EUROMOT).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_2_report_on_annual_carbon_intensity_and_efficiency_of_the_fleet_reporting_year_2024_secretariat_3b6842cb,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-2 - Report on annual carbon intensity and efficiency of the fleet (Reporting year 2024) (Secretariat).pdf,MEPC 84-6-2 - Report on annual carbon intensity and efficiency of the fleet (Reporting year 2024) (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_20_further_details_of_seemp_based_approach_rina_987a4e54,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-20 - Further details of SEEMP-based approach (RINA).pdf,MEPC 84-6-20 - Further details of SEEMP-based approach (RINA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_21_further_details_of_amendments_to_marpol_annex_vi_for_the_seemp_based_approach_rina_f54629be,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-21 - Further details of amendments to MARPOL Annex VI for the SEEMP-based approach (RINA).pdf,MEPC 84-6-21 - Further details of amendments to MARPOL Annex VI for the SEEMP-based approach (RINA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_22_ensuring_the_cii_drives_deep_improvements_in_ship_system_efficiency_csc_and_edf_2e0b75f6,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-22 - Ensuring the CII drives deep improvements in ship system efficiency (CSC and EDF).pdf,MEPC 84-6-22 - Ensuring the CII drives deep improvements in ship system efficiency (CSC and EDF).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_23_proposed_amendment_to_the_requirements_for_measurement_instruments_used_in_test_bed_and_on_euromot_f743723a,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-23 - Proposed amendment to the requirements for measurement instruments used in test‑bed and on... (EUROMOT).pdf,MEPC 84-6-23 - Proposed amendment to the requirements for measurement instruments used in test‑bed and on... (EUROMOT).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_24_comments_on_document_mepc_8466_intertanko_122c0cc8,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-24 - Comments on document MEPC 8466 (INTERTANKO).pdf,MEPC 84-6-24 - Comments on document MEPC 8466 (INTERTANKO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_25_comments_on_document_mepc_8466_china_3652041e,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-25 - Comments on document MEPC 8466 (China).pdf,MEPC 84-6-25 - Comments on document MEPC 8466 (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_26_comments_on_document_mepc_8466_china_e5449f7d,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-26 - Comments on document MEPC 8466 (China).pdf,MEPC 84-6-26 - Comments on document MEPC 8466 (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_27_comments_on_document_mepc_8466_csc_c74c9e64,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-27 - Comments on document MEPC 8466 (CSC).pdf,MEPC 84-6-27 - Comments on document MEPC 8466 (CSC).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_3_recalculation_of_cii_reference_line_and_rating_boundaries_for_cruise_passenger_ships_secretariat_a9cc4e4e,MEPC,RULES,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-3 - Recalculation of CII reference line and rating boundaries for cruise passenger ships (Secretariat).pdf,MEPC 84-6-3 - Recalculation of CII reference line and rating boundaries for cruise passenger ships (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_4_draft_amendments_to_resolution_mepc_395_82_and_development_of_a_tool_to_increase_the_accu_brazil_chile_indonesia_dbfc328a,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-4 - Draft amendments to resolution MEPC.395(82) and development of a tool to increase the accu... (Brazil, Chile, Indonesia...).pdf","MEPC 84-6-4 - Draft amendments to resolution MEPC.395(82) and development of a tool to increase the accu... (Brazil, Chile, Indonesia...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_6_5_the_impact_of_adverse_weather_on_fuel_consumption_and_cii_rating_cook_islands_india_mala_46c88bab,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-5 - The impact of adverse weather on fuel consumption and CII rating (Cook Islands, India, Mala...).pdf","MEPC 84-6-5 - The impact of adverse weather on fuel consumption and CII rating (Cook Islands, India, Mala...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_6_6_report_of_the_correspondence_group_on_measurement_and_verification_of_non_co2ghg_emissions_norway_769c56d3,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-6 - Report of the Correspondence Group on Measurement and Verification of Non-CO2GHG Emissions... (Norway).pdf,MEPC 84-6-6 - Report of the Correspondence Group on Measurement and Verification of Non-CO2GHG Emissions... (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_7_amendments_to_the_2022_guidelines_for_the_development_and_management_of_the_imo_ship_fuel_iacs_09b2bc3e,MEPC,GUIDE,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-7 - Amendments to the 2022 Guidelines for the development and management of the IMO Ship Fuel... (IACS).pdf,MEPC 84-6-7 - Amendments to the 2022 Guidelines for the development and management of the IMO Ship Fuel... (IACS).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_6_8_impact_assessment_of_the_bwm_convention_on_imo_s_decarbonization_frameworks_ics_intertanko_and_inter_d159a154,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-8 - Impact assessment of the BWM Convention on IMO's decarbonization frameworks (ICS, INTERTANKO and INTER...).pdf","MEPC 84-6-8 - Impact assessment of the BWM Convention on IMO's decarbonization frameworks (ICS, INTERTANKO and INTER...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_6_9_correction_method_for_the_effective_propulsive_power_matrix_of_wind_assisted_propulsion_sy_china_f2a93eb7,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-6-9 - Correction method for the effective propulsive power matrix of wind-assisted propulsion sy... (China).pdf,MEPC 84-6-9 - Correction method for the effective propulsive power matrix of wind-assisted propulsion sy... (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_well_to_tank_and_tank_to_wake_default_ghg_emission_factor_for_intermediate_crop_corn_based_brazil_1d8d30ad,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7 - Well-to-tank and tank-to-wake default GHG emission factor for intermediate crop corn-based... (Brazil).pdf,MEPC 84-7 - Well-to-tank and tank-to-wake default GHG emission factor for intermediate crop corn-based... (Brazil).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_1_well_to_tank_and_tank_to_wake_proposed_default_ghg_emission_factors_for_lng_and_ammonia_fu_norway_44425411,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-1 - Well-to-tank and tank-to-wake proposed default GHG emission factors for LNG and ammonia fu... (Norway).pdf,MEPC 84-7-1 - Well-to-tank and tank-to-wake proposed default GHG emission factors for LNG and ammonia fu... (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_10_well_to_tank_and_tank_to_wake_proposed_default_ghg_emission_factors_for_biodiesel_fatty_a_brazil_e3844c1b,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-10 - Well-to-tank and tank-to-wake proposed default GHG emission factors for biodiesel (fatty a... (Brazil).pdf,MEPC 84-7-10 - Well-to-tank and tank-to-wake proposed default GHG emission factors for biodiesel (fatty a... (Brazil).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_11_well_to_tank_proposed_default_ghg_emission_factors_for_liquefied_natural_gas_methane_pat_norway_and_the_republic_o_564c38ac,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-11 - Well-to-tank proposed default GHG emission factors for liquefied natural gas (methane) pat... (Norway and the Republic o...).pdf,MEPC 84-7-11 - Well-to-tank proposed default GHG emission factors for liquefied natural gas (methane) pat... (Norway and the Republic o...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_12_well_to_tank_proposed_default_ghg_emission_factors_for_fossil_lng_liquefied_biomethane_an_denmark_dbc4e0df,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-12 - Well-to-tank proposed default GHG emission factors for fossil LNG, liquefied biomethane an... (Denmark).pdf","MEPC 84-7-12 - Well-to-tank proposed default GHG emission factors for fossil LNG, liquefied biomethane an... (Denmark).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_7_13_well_to_tank_proposed_default_ghg_emission_factors_for_lng_and_e_methane_submission_to_ges_japan_27d1dfb9,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-13 - Well-to-tank proposed default GHG emission factors for LNG and e-methane submission to GES... (Japan).pdf,MEPC 84-7-13 - Well-to-tank proposed default GHG emission factors for LNG and e-methane submission to GES... (Japan).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_14_report_of_the_twentieth_meeting_of_the_intersessional_working_group_on_reduction_of_ghg_em_secretariat_99627943,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-14 - Report of the twentieth meeting of the Intersessional Working Group on Reduction of GHG Em... (Secretariat).pdf,MEPC 84-7-14 - Report of the twentieth meeting of the Intersessional Working Group on Reduction of GHG Em... (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_15_report_of_the_second_meeting_of_gesamp_lca_working_group_secretariat_9c6713c8,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-15 - Report of the second meeting of GESAMP-LCA Working Group (Secretariat).pdf,MEPC 84-7-15 - Report of the second meeting of GESAMP-LCA Working Group (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_16_report_of_the_third_meeting_of_gesamp_lca_working_group_secretariat_b3bde6c7,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-16 - Report of the third meeting of GESAMP-LCA Working Group (Secretariat).pdf,MEPC 84-7-16 - Report of the third meeting of GESAMP-LCA Working Group (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_17_well_to_wake_proposed_default_ghg_emission_factors_for_the_onboard_productionof_blue_hydro_t_rkiye_88b45346,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-17 - Well-to-wake proposed default GHG emission factors for the onboard productionof blue hydro... (Türkiye).pdf,MEPC 84-7-17 - Well-to-wake proposed default GHG emission factors for the onboard productionof blue hydro... (Türkiye).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_18_considerations_regarding_the_mineralization_of_onboard_captured_carbon_as_a_permanent_stor_china_fa77a9a5,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-18 - Considerations regarding the mineralization of onboard captured carbon as a permanent stor... (China).pdf,MEPC 84-7-18 - Considerations regarding the mineralization of onboard captured carbon as a permanent stor... (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_19_updates_on_the_initial_action_undertaken_on_the_establishment_of_the_imo_gfi_registry_secretariat_438ed4d1,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-19 - Updates on the initial action undertaken on the establishment of the IMO GFI Registry (Secretariat).pdf,MEPC 84-7-19 - Updates on the initial action undertaken on the establishment of the IMO GFI Registry (Secretariat).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_2_proposal_for_an_easily_understandable_classification_of_marine_fuels_imla_75124fec,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-2 - Proposal for an easily understandable classification of marine fuels (IMLA).pdf,MEPC 84-7-2 - Proposal for an easily understandable classification of marine fuels (IMLA).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_20_well_to_tank_tank_to_wake_and_well_to_wake_proposed_default_ghg_emission_factors_for_fatt_indonesia_0ca677f6,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-20 - Well-to-tank, tank-to-wake and well-to-wake proposed default GHG emission factors for fatt... (Indonesia).pdf","MEPC 84-7-20 - Well-to-tank, tank-to-wake and well-to-wake proposed default GHG emission factors for fatt... (Indonesia).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_7_21_speed_trial_measurement_of_wind_assisted_ships_and_inclusion_of_wind_propulsion_in_the_gfi_iso_and_ittc_69afaa78,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-21 - Speed trial measurement of wind assisted ships and inclusion of wind propulsion in the GFI... (ISO and ITTC).pdf,MEPC 84-7-21 - Speed trial measurement of wind assisted ships and inclusion of wind propulsion in the GFI... (ISO and ITTC).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_22_predicting_the_power_saving_of_wind_ships_with_wind_propulsion_ittc_ac2ee96d,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-22 - Predicting the power saving of wind ships with wind propulsion (ITTC).pdf,MEPC 84-7-22 - Predicting the power saving of wind ships with wind propulsion (ITTC).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_23_tank_to_wake_ttw_proposed_default_emission_factor_for_lng_cslip_from_lng_otto_dual_fuel_solomon_islands_f11c1370,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-23 - Tank-to-wake (TtW) proposed default emission factor for LNG Cslip from LNG Otto (dual fuel... (Solomon Islands).pdf,MEPC 84-7-23 - Tank-to-wake (TtW) proposed default emission factor for LNG Cslip from LNG Otto (dual fuel... (Solomon Islands).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_24_disbursement_of_revenue_from_the_imo_net_zero_fund_and_considerations_on_ownership_based_f_t_rkiye_b725aed6,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-24 - Disbursement of revenue from the IMO Net-Zero Fund and considerations on ownership-based f... (Türkiye).pdf,MEPC 84-7-24 - Disbursement of revenue from the IMO Net-Zero Fund and considerations on ownership-based f... (Türkiye).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_25_status_on_climate_change_and_the_need_for_regular_updatesto_support_decision_making_at_imo_norway_fabad6a9,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-25 - Status on climate change and the need for regular updatesto support decision-making at IMO (Norway).pdf,MEPC 84-7-25 - Status on climate change and the need for regular updatesto support decision-making at IMO (Norway).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_26_bio_lng_as_a_transitional_pathway_towards_decarbonization_under_the_imo_lca_framework_intertanko_72603b49,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-26 - Bio-LNG as a transitional pathway towards decarbonization under the IMO LCA framework (INTERTANKO).pdf,MEPC 84-7-26 - Bio-LNG as a transitional pathway towards decarbonization under the IMO LCA framework (INTERTANKO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_27_implementation_implications_of_alternative_well_to_tank_emission_factors_forlng_carriers_intertanko_7f49178c,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-27 - Implementation implications of alternative well-to-tank emission factors forLNG carriers (INTERTANKO).pdf,MEPC 84-7-27 - Implementation implications of alternative well-to-tank emission factors forLNG carriers (INTERTANKO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_28_adopting_the_net_zero_framework_to_meet_the_ambition_of_the_2023_imo_ghg_strategy_fiji_kiribati_nauru_pa_3e04a18a,MEPC,RULES,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-28 - Adopting the Net-Zero Framework to meet the ambition of the 2023 IMO GHG Strategy (Fiji, Kiribati, Nauru, Pa...).pdf","MEPC 84-7-28 - Adopting the Net-Zero Framework to meet the ambition of the 2023 IMO GHG Strategy (Fiji, Kiribati, Nauru, Pa...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_7_29_operational_experience_and_technical_compatibility_of_sustainable_biofuels_intertanko_913e6f92,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-29 - Operational experience and technical compatibility of sustainable biofuels (INTERTANKO).pdf,MEPC 84-7-29 - Operational experience and technical compatibility of sustainable biofuels (INTERTANKO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_3_well_to_tank_proposed_default_ghg_emissions_factors_for_fossil_lng_bio_lng_and_e_lng_as_m_france_67d8bec9,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-3 - Well-to-tank proposed default GHG emissions factors for fossil LNG, bio-LNG and e-LNG as m... (France).pdf","MEPC 84-7-3 - Well-to-tank proposed default GHG emissions factors for fossil LNG, bio-LNG and e-LNG as m... (France).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_7_30_main_principles_for_an_imo_net_zero_framework_that_can_enable_consensus_algeria_bahrain_iraq_k_dee82753,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-30 - Main principles for an IMO Net-Zero Framework that can enable consensus (Algeria, Bahrain, Iraq, K...).pdf","MEPC 84-7-30 - Main principles for an IMO Net-Zero Framework that can enable consensus (Algeria, Bahrain, Iraq, K...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_7_31_considerations_on_a_tiered_annual_administrative_fee_for_the_imo_gfi_registry_t_rkiye_7f5716ca,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-31 - Considerations on a tiered annual administrative fee for the IMO GFI Registry (Türkiye).pdf,MEPC 84-7-31 - Considerations on a tiered annual administrative fee for the IMO GFI Registry (Türkiye).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_32_comments_on_document_mepc_84inf_10_united_arab_emirates_3fde649a,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-32 - Comments on document MEPC 84INF.10 (United Arab Emirates).pdf,MEPC 84-7-32 - Comments on document MEPC 84INF.10 (United Arab Emirates).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_33_assessment_of_fuel_pathways_to_meet_the_levels_of_ambition_of_the2023_imo_ghg_strategy_intertanko_0ef94ea2,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-33 - Assessment of fuel pathways to meet the levels of ambition of the2023 IMO GHG Strategy (INTERTANKO).pdf,MEPC 84-7-33 - Assessment of fuel pathways to meet the levels of ambition of the2023 IMO GHG Strategy (INTERTANKO).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_34_resuming_the_adoption_of_the_imo_net_zero_framework_mexico_and_solomon_island_d1eb24ad,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-34 - Resuming the adoption of the IMO Net-Zero Framework (Mexico and Solomon Island...).pdf,MEPC 84-7-34 - Resuming the adoption of the IMO Net-Zero Framework (Mexico and Solomon Island...).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_35_important_economic_concepts_behind_the_design_of_rewards_for_the_use_of_zero_or_near_zero_brazil_e57e0f3f,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-35 - Important economic concepts behind the design of rewards for the use of zero or near-zero... (Brazil).pdf,MEPC 84-7-35 - Important economic concepts behind the design of rewards for the use of zero or near-zero... (Brazil).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_36_adopting_the_net_zero_framework_as_is_keeps_the_just_and_equitable_transition_alive_fiji_kiribati_nauru_pa_4d412c5a,MEPC,RULES,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-36 - Adopting the Net-Zero Framework as is keeps the just and equitable transition alive (Fiji, Kiribati, Nauru, Pa...).pdf","MEPC 84-7-36 - Adopting the Net-Zero Framework as is keeps the just and equitable transition alive (Fiji, Kiribati, Nauru, Pa...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_7_37_finding_consensus_on_a_framework_for_the_reduction_of_ghg_emissions_from_ships_brazil_c21011ac,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-37 - Finding consensus on a framework for the reduction of GHG emissions from ships (Brazil).pdf,MEPC 84-7-37 - Finding consensus on a framework for the reduction of GHG emissions from ships (Brazil).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_38_proposal_for_a_pragmatic_approach_for_the_reduction_of_ghg_emissions_from_ships_argentina_liberia_and_pa_fa2b34a9,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-38 - Proposal for a pragmatic approach for the reduction of GHG emissions from ships (Argentina, Liberia and Pa...).pdf","MEPC 84-7-38 - Proposal for a pragmatic approach for the reduction of GHG emissions from ships (Argentina, Liberia and Pa...).pdf",pending,3,MEPC,pending
mepc_mepc_mepc_84_7_39_comments_on_document_mepc_84738_solomon_islands_93131615,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-39 - Comments on document MEPC 84738 (Solomon Islands).pdf,MEPC 84-7-39 - Comments on document MEPC 84738 (Solomon Islands).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_4_well_to_tank_and_tank_to_wake_proposed_default_ghg_emission_factors_for_ammonia_fuel_pathw_united_kingdom_1c8340e7,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-4 - Well-to-tank and tank-to-wake proposed default GHG emission factors for ammonia fuel pathw... (United Kingdom).pdf,MEPC 84-7-4 - Well-to-tank and tank-to-wake proposed default GHG emission factors for ammonia fuel pathw... (United Kingdom).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_40_comments_on_document_mepc_84715_china_286b476a,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-40 - Comments on document MEPC 84715 (China).pdf,MEPC 84-7-40 - Comments on document MEPC 84715 (China).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_41_comments_on_document_mepc_84730_related_to_principles_and_approaches_to_shipping_emissions_united_states_5ea1fdea,MEPC,GENERAL,C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-41 - Comments on document MEPC 84730 related to Principles and Approaches to Shipping Emissions... (United States).pdf,MEPC 84-7-41 - Comments on document MEPC 84730 related to Principles and Approaches to Shipping Emissions... (United States).pdf,pending,3,MEPC,pending
mepc_mepc_mepc_84_7_42_evidence_for_the_need_of_robust_comprehensive_and_global_iluc_risk_assessment_based_on_a_pacific_environment_csc_ae512ec1,MEPC,GENERAL,"C:/projects/MaritimeRAG/data/raw_pdfs/MEPC/MEPC 84-7-42 - Evidence for the need of robust, comprehensive, and global ILUC risk assessment based on a... (Pacific Environment, CSC...).pdf","MEPC 84-7-42 - Evidence for the need of robust, comprehensive, and global ILUC risk assessment based on a... (Pacific Environment, CSC...).pdf",pending,3,MEPC,pending
